image_id,gt,yolo_pred,vlm_pred,yolo_resultado,vlm_resultado,yolo_correto,vlm_correto,yolo_score_max,vlm_confianca,vlm_descricao,n_gt_boxes,n_yolo_boxes,n_vlm_boxes
0145_png.rf.545c3476b04688abdfcabf3346f2cbbe.jpg,1,1,1,TP,TP,True,True,0.706,0.9,There is some discarded waste/debris on the sidewalk/curb area near the center of the image.,2,2,1
0146_png.rf.c61f60b17decb1b29b3ba37df4a1c528.jpg,1,1,1,TP,TP,True,True,0.8231,0.09,Discarded construction debris and packaging materials on the sidewalk.,3,3,5
0147_png.rf.4a27ec23459f820392006689c45e960d.jpg,1,0,1,FN,TP,False,True,0.1488,0.95,There are several garbage bags and discarded waste piled up on the sidewalk/grass area near the fence.,1,0,1
0148_png.rf.03f57eb246df4f5c349e2493290f4b2f.jpg,1,1,1,TP,TP,True,True,0.6558,0.0,Acúmulo de sacos de lixo e resíduos diversos na beira da via pública.,6,2,1
0149_png.rf.a3338025525c844f5e5e90a117b50614.jpg,1,1,1,TP,TP,True,True,0.5161,0.09,There is discarded waste and debris on the side of the road/sidewalk area near the base of the signpost.,4,3,1
0150_png.rf.815c02ddcb5b94edbcc8914acd582a49.jpg,1,1,1,TP,TP,True,True,0.5069,0.95,Acúmulo de sacos de lixo e resíduos diversos no canto da calçada,1,2,1
0151_png.rf.4bdfdd5e6c3e8e8b83bdb6cda9ec804a.jpg,1,0,1,FN,TP,False,True,0.0,0.95,Large amount of discarded construction debris and general waste accumulated along the sidewalk/wall.,4,0,1
0152_png.rf.895a69fe4cc2ad89a48a482daa4fd637.jpg,1,0,1,FN,TP,False,True,0.1543,0.95,"Various discarded waste, including bags and plastic bottles, accumulated on the sidewalk next to a wall.",5,0,5
0153_png.rf.a39f655d6d6d2bcb17068d5c888d28b5.jpg,1,0,1,FN,TP,False,True,0.0555,0.09,There is a white plastic bag containing waste on the sidewalk next to a utility pole.,2,0,2
0154_png.rf.682eb2f42e1e8be551a30c397ec2b756.jpg,1,0,1,FN,TP,False,True,0.2193,0.95,Several garbage bags and discarded waste are visible on the sidewalk/curb area.,2,0,3
0155_png.rf.5061d028bb29292ef9d54d3a971bbf7c.jpg,1,0,1,FN,TP,False,True,0.113,0.9,There is scattered debris and waste along the curb/sidewalk area near the trees.,3,0,1
0156_png.rf.b202edf37c43cb8c72b366e261d06296.jpg,1,1,1,TP,TP,True,True,0.8438,0.09,Several black garbage bags are placed on the sidewalk/curb area.,4,5,5
0157_png.rf.23fee278b40c25b6092656b4ee1e2c3c.jpg,1,1,0,TP,FN,True,False,0.7586,0.95,No visible trash or discarded waste on the street or sidewalk.,1,1,1
0158_png.rf.816354605a73cc51dae2adfd93993cd0.jpg,1,1,1,TP,TP,True,True,0.7755,0.09,"Acúmulo de resíduos e sacos de lixo descartados na calçada, junto ao pé de árvore.",4,1,1
0159_png.rf.935ff63f5ec32eabad3fe5aa42895aad.jpg,1,1,1,TP,TP,True,True,0.3342,0.9,Discarded waste and debris on the sidewalk/curb area.,1,1,1
0160_png.rf.4e4005260b2f30754765f9a47eec717b.jpg,1,1,1,TP,TP,True,True,0.8258,0.95,There are black garbage bags on the sidewalk.,2,2,1
0161_png.rf.7331c20d6e86999d3f501e368bceaec4.jpg,1,1,1,TP,TP,True,True,0.8667,0.95,Multiple black garbage bags piled up on the sidewalk/curb.,3,8,5
0162_png.rf.1aa1f17fdaa29a43cef07c224000183f.jpg,1,1,1,TP,TP,True,True,0.638,0.95,There are several discarded bags and items of waste on the sidewalk next to a trash bin.,3,4,1
0163_png.rf.7495561d776fcb6d36b2a6305bad3d33.jpg,1,0,1,FN,TP,False,True,0.0,0.9,There is visible debris and discarded waste on the dirt area and sidewalk edge along the street.,3,0,1
0164_png.rf.22149e089236dad56091fb8bf05995cf.jpg,1,1,1,TP,TP,True,True,0.8077,0.95,Large amount of garbage bags and loose waste scattered along the curb and sidewalk.,8,1,3
0165_png.rf.5ac7f9b35f26027a731dbfe5ea88fbe7.jpg,1,0,1,FN,TP,False,True,0.0,0.95,"There are several pieces of discarded waste, including bags and cardboard, on the sidewalk next to the fence.",3,0,4
0166_png.rf.291e046bc85509e3614996eb408f3f56.jpg,1,1,1,TP,TP,True,True,0.3848,0.95,There is visible discarded waste and debris on the sidewalk/dirt area next to the tree.,3,1,1
0167_png.rf.677966ae14d8c153f4e06133a7c3b7fd.jpg,1,1,1,TP,TP,True,True,0.6152,1.0,"Large pile of discarded plastic bottles, packaging, and general waste scattered across the street/ground.",1,1,1
0168_png.rf.b5ce2fcac22bb6d0201ee6b4baeb7b44.jpg,1,1,1,TP,TP,True,True,0.4562,0.09,"Large pile of discarded furniture, cardboard, and miscellaneous waste on the street.",1,1,1
0169_png.rf.da1fead981b5361fbb824a6d261d6f02.jpg,1,1,1,TP,TP,True,True,0.8961,1.0,"Large pile of mixed waste including plastic bags, packaging, and organic debris on the side of the street.",1,3,1
0170_png.rf.78b9e8997265a206ebd006f42afe37d9.jpg,1,1,1,TP,TP,True,True,0.8308,0.09,Large pile of garbage bags and discarded furniture on the sidewalk.,1,6,1
0171_png.rf.a57b8512de3a899ef861dd2b1f76dcf6.jpg,1,1,1,TP,TP,True,True,0.8639,0.09,Several garbage bags piled up on the sidewalk/street edge.,4,7,5
0172_png.rf.9240c2b4f638627bf276494ab10a4b22.jpg,1,1,1,TP,TP,True,True,0.6966,0.09,Plastic bags filled with waste and a red plastic crate on the sidewalk.,1,2,1
0173_png.rf.9f82fe712deb0b999e7c21e07c99b1fc.jpg,1,1,1,TP,TP,True,True,0.4982,0.95,Large pile of garbage bags and cardboard boxes on the side of the dirt road.,1,3,5
0174_png.rf.4839d3dde1c4f58fab4d555c5c5e9992.jpg,1,1,1,TP,TP,True,True,0.8944,0.95,Various garbage bags and cardboard boxes discarded on the sidewalk/street edge.,2,4,3
0175_png.rf.959fb5a03f7bdb5f6ac3c23be507b09e.jpg,1,0,1,FN,TP,False,True,0.0706,0.09,Piles of construction debris and rubble on the sidewalk and street.,2,0,2
0176_png.rf.1bec440efeda924b309bafcaa4ed4fa9.jpg,1,0,1,FN,TP,False,True,0.0,0.09,Pile of organic waste and discarded debris on the sidewalk/street edge.,1,0,1
0177_png.rf.bef87b6645af9f251fd8604dce44adb2.jpg,1,0,1,FN,TP,False,True,0.0538,0.95,Debris and construction waste (broken concrete/plaster) on the sidewalk and street.,2,0,1
0178_png.rf.6834210a6ae4558d0ce624e7c022122a.jpg,1,0,1,FN,TP,False,True,0.0,0.09,Pile of construction debris and waste on the sidewalk/street edge.,3,0,1
0179_png.rf.1f884ebbf0d7d41c8c0fcc41ba0f0a8a.jpg,1,1,1,TP,TP,True,True,0.9122,0.09,Black garbage bag on the sidewalk,1,1,1
0180_png.rf.772b5cd6b390d9ae0b4b6e892b26ce3f.jpg,1,1,1,TP,TP,True,True,0.8904,0.09,Two black garbage bags on the sidewalk.,1,2,1
0181_png.rf.411dfd19f24a847e11cc7e4fe73b4a3c.jpg,1,1,1,TP,TP,True,True,0.8781,0.95,A black garbage bag is discarded on the sidewalk/curb area.,1,1,1
0182_png.rf.604abdb14eaa5a9932c99f217040928b.jpg,1,1,1,TP,TP,True,True,0.831,0.95,"There are several pieces of discarded waste, including plastic bags and packaging, scattered on the ground near the base of the utility pole.",4,1,3
0183_png.rf.fdf3205989294443e38b43b405c7f92b.jpg,1,1,1,TP,TP,True,True,0.2897,0.95,There are several white garbage bags on the side of the street/sidewalk.,1,1,1
0184_png.rf.2f14947ccfd7127e98810df19f892a04.jpg,1,1,1,TP,TP,True,True,0.8509,0.95,There are several garbage bags and discarded waste piled up at the base of the tree on the sidewalk.,1,4,1
0185_png.rf.ffe4c505f1e0af993d96a7d22cc56292.jpg,1,1,1,TP,TP,True,True,0.8754,0.95,Several garbage bags piled up at the base of a tree on the sidewalk.,1,6,1
0186_png.rf.ab85b8b772812f393b9f811d89341024.jpg,1,0,1,FN,TP,False,True,0.1554,0.95,There are several bags and cardboard boxes of discarded waste on the sidewalk.,2,0,1
0187_png.rf.e1389fa2610692f400e25b0761010ec5.jpg,1,1,1,TP,TP,True,True,0.7746,0.09,There are several pieces of discarded waste/bags on the sidewalk corner.,2,3,5
0188_png.rf.cdda9b2810902fa007cff8078aced267.jpg,1,1,1,TP,TP,True,True,0.4897,0.95,Discarded cardboard boxes and plastic bags at the base of a utility pole.,2,2,2
0189_png.rf.f4b9351f251baf37accefa8350e7b21f.jpg,1,1,1,TP,TP,True,True,0.868,0.95,"Large pile of construction debris, bricks, and miscellaneous waste materials on the street corner.",5,2,3
0190_png.rf.e5ae0edb04d7799f13be2b85cea85766.jpg,1,1,1,TP,TP,True,True,0.8053,0.95,There is a black garbage bag and a blue plastic bag on the sidewalk.,2,1,2
0191_png.rf.9e3882632ed5db353c613ba764a88869.jpg,1,1,1,TP,TP,True,True,0.8869,0.09,Two black garbage bags on the sidewalk.,2,4,2
0192_png.rf.481b034b2bc2d6701653945ea26ad220.jpg,1,1,1,TP,TP,True,True,0.8602,0.09,There are discarded plastic bags and waste on the sidewalk next to the wall.,3,1,5
0193_png.rf.5f6597d6adfb300208913bbdda074906.jpg,1,1,1,TP,TP,True,True,0.8621,0.09,Black garbage bag on the sidewalk/curb area.,1,1,1
0194_png.rf.e875867a8bd989fdbdc6cece7812f4b4.jpg,1,0,1,FN,TP,False,True,0.1167,0.09,There are several pieces of white and light-colored discarded waste/debris on the ground near the tree and the sidewalk.,4,0,1
0195_png.rf.fff609f41889ea446e626caab7c3db10.jpg,1,0,1,FN,TP,False,True,0.1812,0.09,"Acúmulo de galhos, folhas e resíduos orgânicos descartados na calçada/rua.",2,0,1
0196_png.rf.bb03a602690d8b48ba4ee3e8b2dfe73c.jpg,1,1,1,TP,TP,True,True,0.7205,0.09,Large pile of dried plant waste and organic debris on the sidewalk/street.,1,2,1
0197_png.rf.e346d3ce0ba31729e4f59be245f2dccd.jpg,1,1,1,TP,TP,True,True,0.852,0.95,A black garbage bag sitting on the sidewalk.,1,1,1
0198_png.rf.06a66986eabcbf3f740f9ac694bf28a8.jpg,1,1,1,TP,TP,True,True,0.7607,0.95,Several plastic garbage bags are discarded on the sidewalk and street gutter.,3,3,5
0199_png.rf.270516498a511c804a4badd547ca15e1.jpg,1,1,1,TP,TP,True,True,0.9071,0.95,Several garbage bags and loose discarded waste materials are piled against a wall.,3,3,1
0200_png.rf.4a6b17b3608c6c3e84aadfcd2d553a3e.jpg,1,1,1,TP,TP,True,True,0.4254,0.09,Black garbage bag and loose debris on the sidewalk/street corner.,2,1,1
0201_png.rf.8929b6d8a615e74ca698935208f8ec70.jpg,1,1,1,TP,TP,True,True,0.8975,0.09,Two garbage bags on the sidewalk/curb.,1,2,1
0202_png.rf.6b362cfac5eff8d34374c37798348609.jpg,1,1,1,TP,TP,True,True,0.6104,0.09,Discarded bags and cardboard on the side of the street.,5,1,1
0203_png.rf.8c0b827fda81eeb18b5072f6cff8c039.jpg,1,0,1,FN,TP,False,True,0.0,0.09,There are discarded papers and a cardboard box on the sidewalk.,2,0,3
0204_png.rf.581cac0c222179b9792a198a2b43e78f.jpg,1,1,1,TP,TP,True,True,0.8018,0.09,Black garbage bag on the sidewalk,1,1,1
0205_png.rf.1f4a7c069b83aca849757529b1e5f93c.jpg,1,1,1,TP,TP,True,True,0.8276,0.95,Several garbage bags and loose waste are piled up on the sidewalk/grass edge.,1,2,1
0206_png.rf.06898fa66dcb417429f7ca852d90dc1e.jpg,1,1,1,TP,TP,True,True,0.8487,0.95,Several garbage bags filled with waste are piled up on the sidewalk next to a tree.,1,4,5
0207_png.rf.74e05e18137df0a75149d91bf8b2c176.jpg,1,0,1,FN,TP,False,True,0.1038,0.95,"Various pieces of scattered waste, including plastics and cardboard, are visible on the grass and sidewalk area.",4,0,5
0208_png.rf.30b240108b4f83308418271a4112f888.jpg,1,1,1,TP,TP,True,True,0.8,0.95,Various garbage bags and loose waste piled up against a wall on the sidewalk.,2,7,1
0209_png.rf.a9fff8dbb89a4a40f1f5552d98c1097d.jpg,1,1,1,TP,TP,True,True,0.7862,0.95,"There are several pieces of discarded waste, including plastic bags and other debris, on the grass next to the wall.",1,1,3
0210_png.rf.98eea9860362c51a7622dc6b7fc62da0.jpg,1,1,1,TP,TP,True,True,0.8276,0.09,Plastic bags containing waste on the sidewalk.,1,1,1
0211_png.rf.eaeebcdfeb760475cda6349a2cb0f8e3.jpg,1,1,1,TP,TP,True,True,0.7939,0.95,Several white plastic garbage bags filled with waste are piled on the sidewalk/street corner.,1,3,1
0212_png.rf.15e006e6b58a1a9a7962e119fabac94e.jpg,1,1,1,TP,TP,True,True,0.7429,0.95,Several black garbage bags piled up on the sidewalk in front of a gate.,1,2,1
0213_png.rf.3690ffd502837bfa3c1e4a5536c1d51d.jpg,1,1,1,TP,TP,True,True,0.3969,0.95,"Large amount of scattered waste, including plastic bags and packaging, accumulated at the street corner.",6,2,1
0214_png.rf.a9cf419315146eb510ddc99ff0f9bc32.jpg,1,1,1,TP,TP,True,True,0.8674,0.95,Blue plastic garbage bag and cardboard boxes on the sidewalk.,3,3,5
0215_png.rf.6b2d04d7e91d7462e7175b7af955eb49.jpg,1,0,1,FN,TP,False,True,0.0,0.09,Pile of construction debris and rubble on the sidewalk/street area.,3,0,1
0216_png.rf.9b40c4061547f2a9be4276fd36e6c4cf.jpg,1,0,1,FN,TP,False,True,0.0,0.09,"Acúmulo de resíduos e embalagens descartadas no chão, ao lado de uma casa.",3,0,1
0217_png.rf.20ba855658b07acbefe7e1f90961c164.jpg,1,1,1,TP,TP,True,True,0.8074,0.09,Several garbage bags piled up on the sidewalk/street edge.,1,6,1
0218_png.rf.0190c6991fe15a2fc3c4a86225c4c7c9.jpg,1,1,1,TP,TP,True,True,0.7943,0.95,Several black garbage bags piled up on the sidewalk/curb area near a tree.,1,4,1
0219_png.rf.d379350307e6a9a9fe267ba81a111296.jpg,1,0,1,FN,TP,False,True,0.0,0.09,"Acúmulo de entulho, galhos e resíduos descartados ao longo do muro.",2,0,1
0220_png.rf.0a42cb34a3fc222cda9a42f4659c3624.jpg,1,1,1,TP,TP,True,True,0.7403,0.95,Large pile of garbage bags and loose waste scattered on the sidewalk next to a pink wall.,2,4,2
0221_png.rf.45ab7c98c78fb383517932bcf4c0155c.jpg,1,1,1,TP,TP,True,True,0.8504,1.0,Large amount of accumulated garbage bags and loose waste scattered on the sidewalk and against a wall.,5,12,2
0222_png.rf.8614e5e7c638264064f962a1cf973913.jpg,1,1,1,TP,TP,True,True,0.9013,1.0,"Large amount of scattered garbage bags, loose waste, and cardboard boxes on the sidewalk.",4,11,5
0223_png.rf.036c4724b11f42fd73df5e383e4de25e.jpg,1,1,1,TP,TP,True,True,0.8954,0.09,"Large amount of white and colored plastic bags filled with waste, piled up on the sidewalk and against a wall.",2,14,1
0224_png.rf.fbcd26894116b1c45a469a0af59a952d.jpg,1,1,1,TP,TP,True,True,0.6124,0.95,Various bags of waste and discarded furniture (a wooden frame/table) piled up against a wall.,1,2,5
0225_png.rf.644361acadf8b96e0df60cd738b36c83.jpg,1,1,1,TP,TP,True,True,0.843,0.95,"Large pile of discarded waste including cardboard boxes, plastic bags, and organic debris on the sidewalk.",1,7,4
0226_png.rf.d1b94a2499f78613c5ce7ea78e3a3170.jpg,1,1,1,TP,TP,True,True,0.7831,0.95,Large pile of discarded tires and various plastic waste and debris scattered on the street.,2,4,5
0227_png.rf.2de556dec872cf541b40f9dec82ff5f7.jpg,1,1,1,TP,TP,True,True,0.3015,0.09,Large amount of cardboard boxes and plastic bags scattered on the sidewalk.,1,1,5
0228_png.rf.b47699a3c3ea116a058efde2a160510c.jpg,1,1,1,TP,TP,True,True,0.8299,1.0,"Large pile of discarded waste, including plastic bags and organic debris, on the street corner.",5,2,3
0229_png.rf.89957686e47bae9c50ae1de871f988c3.jpg,1,1,1,TP,TP,True,True,0.8603,0.95,Large pile of white and black garbage bags on the street sidewalk.,1,7,1
0230_png.rf.010bb6669e32c7ff83929594bfd02b37.jpg,1,1,1,TP,TP,True,True,0.8712,0.95,Various discarded plastic bags and waste materials scattered across the grass and dirt ground.,8,3,5
0231_png.rf.7bb4b5bde031d669a955e98798be4009.jpg,1,0,1,FN,TP,False,True,0.2326,0.95,Large amount of scattered waste and garbage bags on the side of the road.,6,0,1
0232_png.rf.1dec899806f4f3bc12021ab9df5a04db.jpg,1,1,1,TP,TP,True,True,0.4551,0.95,White plastic packaging and other discarded waste materials on the side of the road among the vegetation.,4,1,1
0233_png.rf.811c67257c366d8ac484c8036125a936.jpg,1,1,1,TP,TP,True,True,0.844,0.95,"Large amount of discarded white packaging materials, plastic bags, and general waste scattered on the roadside vegetation.",7,2,5
0234_png.rf.934499446687e21e5caa476e4eac6379.jpg,1,1,1,TP,TP,True,True,0.4344,0.95,"Large pile of mixed waste including plastics, cardboard, and other discarded materials on the grass verge beside the road.",1,1,1
0235_png.rf.476432a347b9f3a26795b5cae5b22135.jpg,1,1,1,TP,TP,True,True,0.5072,0.95,Large amounts of discarded furniture (sofas/mattresses) and scattered plastic waste on the side of the road.,4,1,2
0236_png.rf.f2d306d9f21d4ff9b6fa13b79d69f753.jpg,1,1,1,TP,TP,True,True,0.854,0.95,Several black garbage bags and some loose white plastic waste scattered on the sidewalk.,3,3,1
0237_png.rf.34ed1b9e165555aa72757364019787de.jpg,1,1,1,TP,TP,True,True,0.8742,0.95,Large pile of black and white garbage bags and loose debris on the sidewalk.,3,2,2
0238_png.rf.553fcc703600bb11ffa2b47c704dc9b1.jpg,1,0,1,FN,TP,False,True,0.0,0.95,A discarded sofa is visible on the sidewalk/street.,2,0,1
0239_png.rf.2f30fbbd1cc928c600944faa9ec34468.jpg,1,1,1,TP,TP,True,True,0.7448,0.95,"Various discarded waste including plastic bags, packaging, and other debris scattered on the sidewalk against a wall.",1,4,1
0240_png.rf.7b41c6cb615c1f2de533fe513164d9a4.jpg,1,1,1,TP,TP,True,True,0.8869,0.95,"Several black and blue plastic bags filled with waste, along with cardboard boxes, discarded on the sidewalk in front of a row of mailboxes.",1,4,5
0241_png.rf.a7c97af9453783c84124bc666033854a.jpg,1,1,1,TP,TP,True,True,0.6326,0.95,Several garbage bags and loose waste are piled up against the wall.,1,2,1
0242_png.rf.869a8e77a3ea96e0071b3cde51a8c964.jpg,1,1,1,TP,TP,True,True,0.8894,0.95,Several black garbage bags filled with waste are piled up on the sidewalk.,1,3,1
0243_png.rf.4410d591a32398e42371525067205180.jpg,1,1,1,TP,TP,True,True,0.7666,0.9,There is a pile of discarded waste/bags on the sidewalk near the utility pole.,1,3,1
0244_png.rf.01b19633a1b1aa991d9fe5de8a4f3bf6.jpg,1,1,1,TP,TP,True,True,0.8704,0.09,Several black garbage bags and cardboard boxes are piled on the sidewalk.,1,5,5
0245_png.rf.78e34ff46e64deedca08ff23df8edce0.jpg,1,1,1,TP,TP,True,True,0.8918,0.95,A plastic garbage bag filled with waste is sitting on the sidewalk.,1,1,1
0246_png.rf.4984916d02f982be1236f6d028565e3d.jpg,1,1,1,TP,TP,True,True,0.8885,0.09,"Two large plastic garbage bags, one blue and one black, sitting on the sidewalk next to a wall.",1,2,2
0247_png.rf.745e17d7e977178e55cf1df2a433ceef.jpg,1,1,1,TP,TP,True,True,0.933,1.0,"Several black and blue plastic garbage bags filled with waste, left on the sidewalk/curb.",1,3,5
0248_png.rf.a04b4002734ee6a10dd8fb15fe0dc1be.jpg,1,1,1,TP,TP,True,True,0.9238,0.09,Garbage bags and a cardboard box containing waste on the sidewalk/grass area.,1,2,2
0249_png.rf.fa7075b90a183765c82ea7d88c0568ea.jpg,1,1,1,TP,TP,True,True,0.8403,0.09,Several black and white garbage bags and loose plastic waste on the sidewalk/curb.,1,3,3
0250_png.rf.c2504ba69a7aec436dfe64cde27e4fbb.jpg,1,1,1,TP,TP,True,True,0.5674,0.95,Plastic bags and bottles discarded on the sidewalk/curb.,1,1,3
0251_png.rf.0077b4c8a824e7d13b4561c5a9b32047.jpg,1,1,1,TP,TP,True,True,0.8575,0.95,Black garbage bag on the sidewalk next to a pole.,1,1,1
0252_png.rf.2d97dea46850f73e545e3048eadcec06.jpg,1,0,1,FN,TP,False,True,0.0,0.09,Pile of construction debris and discarded waste on the sidewalk.,1,0,1
0253_png.rf.0950cd2c4e51245f576b1f4294b6f136.jpg,1,0,1,FN,TP,False,True,0.0,0.09,"Acúmulo de galhos, folhas e detritos descartados junto ao muro.",1,0,1
0255_png.rf.608e426612f4d33be78f65f5e1ecf6af.jpg,1,1,1,TP,TP,True,True,0.3014,0.95,"Various scattered debris, plastics, and discarded waste materials on the ground.",3,1,1
0256_png.rf.db3ab244545b4e4c5c5eb066a172d02c.jpg,1,0,1,FN,TP,False,True,0.0,0.09,Debris and construction waste scattered on the sidewalk/street edge.,2,0,1
0258_png.rf.824ff166bfc6a4b265facd951189cc86.jpg,1,1,1,TP,TP,True,True,0.7826,0.95,"Various discarded waste materials, including white plastic and other debris, scattered among dry vegetation on the sidewalk.",1,1,5
0259_png.rf.1fc0e324960c998a42c03ed8d8ed98b3.jpg,1,1,1,TP,TP,True,True,0.4871,0.95,There are garbage bags and a cardboard box discarded on the sidewalk/street edge.,1,1,3
0260_png.rf.864dffaa8cbc06cc618997689b0168f6.jpg,1,1,1,TP,TP,True,True,0.6706,0.09,"Two blue plastic bags containing waste, discarded on the sidewalk/ground near a wall.",1,2,1
0261_png.rf.7ad9f3a6e0f18f3266f760cb44f43eda.jpg,1,0,1,FN,TP,False,True,0.0644,0.95,"Various discarded waste, including plastics and papers, scattered on the ground near a pole and a brick wall.",3,0,2
0262_png.rf.f63d896950cf9c75348d83db53042c40.jpg,1,0,1,FN,TP,False,True,0.0,0.95,Acúmulo de entulho e resíduos diversos ao longo da calçada e junto ao muro.,1,0,1
0263_png.rf.95f3e904beda3258ec1d71fd5bde7c3b.jpg,1,0,1,FN,TP,False,True,0.0,0.95,Large pile of organic waste and discarded materials on the sidewalk and street edge.,2,0,1
0264_png.rf.b6fd1d4975da93dd2d93be9516aec79e.jpg,1,0,1,FN,TP,False,True,0.2484,0.95,There are green garbage bags on the ground next to the tree.,3,0,1
0265_png.rf.faae52153253220f3aefa6e57655b931.jpg,1,0,1,FN,TP,False,True,0.1,0.09,Large pile of discarded organic waste and debris along the wall.,2,0,1
0266_png.rf.efa3791e43caa11d6b320082af79d56b.jpg,1,1,1,TP,TP,True,True,0.7186,0.95,A plastic garbage bag tied to a tree trunk.,1,2,1
0267_png.rf.df31c3c408a0c58f6fd05e901438dc58.jpg,1,1,1,TP,TP,True,True,0.8797,0.09,Blue plastic bag on the sidewalk/curb,1,1,1
0268_png.rf.4ef1a3b642c25a7d36b03458f38ba902.jpg,1,0,1,FN,TP,False,True,0.1747,0.9,There is a discarded cardboard box containing waste on the sidewalk near the curb.,1,0,1
0269_png.rf.35caf2d0818a4e6bdc25f14da682b567.jpg,1,1,1,TP,TP,True,True,0.2921,0.09,Pile of garbage bags and loose waste on the sidewalk/corner.,1,1,1
0270_png.rf.d052f1f2a26009ee3bab9ea5b463ad99.jpg,1,1,1,TP,TP,True,True,0.891,0.95,Two garbage bags on the sidewalk/street edge.,1,2,2
0271_png.rf.ce19797da6bdfeaf2018a45ef05ddf63.jpg,1,0,1,FN,TP,False,True,0.0,0.95,"Large pile of organic waste, branches, and discarded packaging/cardboard boxes against a wall.",2,0,1
0272_png.rf.4828ef9386aa5a88c3cbf51fd8ba1a13.jpg,1,0,1,FN,TP,False,True,0.1254,0.09,Cardboard boxes filled with discarded waste on the sidewalk.,1,0,1
0273_png.rf.43c8c8b7423205719fdf408be85c0a52.jpg,1,0,1,FN,TP,False,True,0.0,0.09,Acúmulo de entulho e resíduos diversos no acostamento da rua.,2,0,1
0274_png.rf.075ad816405de67b1d4c3843337110ff.jpg,1,1,1,TP,TP,True,True,0.5457,0.95,Black garbage bags and construction debris (broken tiles/concrete) on the sidewalk.,2,1,2
0275_png.rf.3d5c9fc7b4ba2b8a97a6f5789e2d7286.jpg,1,1,1,TP,TP,True,True,0.2648,0.95,"Large pile of discarded electronics, computer monitors, and general waste on the sidewalk.",2,1,5
0276_png.rf.6bb958a6162d4e796e4396fd9e06940c.jpg,1,0,1,FN,TP,False,True,0.0,0.95,"There is a significant amount of debris and discarded waste, including plastics and cardboard, scattered across the sidewalk and street area.",2,0,1
0277_png.rf.cc79e94c1981c2434bc23502116fb911.jpg,1,1,1,TP,TP,True,True,0.4361,0.95,"There are several discarded items, including bags and containers, on the sidewalk/street area.",1,1,1
0278_png.rf.76753f605a88e680d8f4469ccee1b9d5.jpg,1,0,1,FN,TP,False,True,0.0,0.95,Pile of construction debris and rubble on the street/sidewalk.,1,0,1
0279_png.rf.46bd102a975c877c5005141758f7c3ff.jpg,1,0,1,FN,TP,False,True,0.0,0.09,Pile of construction debris and rubble on the street.,1,0,1
0280_png.rf.e7736c1287b4d933f7233b2dec9410c3.jpg,1,1,1,TP,TP,True,True,0.6763,0.95,"There is a pile of discarded cardboard, wood, and other waste materials on the sidewalk.",2,2,1
Captura-de-tela-2026-06-05-185812_png.rf.34175ee5ff67f3a0e3f27361e9a6d737.jpg,0,0,1,TN,FP,True,False,0.0,0.9,There is a pile of discarded waste/debris on the left side of the garden area.,0,0,1
Captura-de-tela-2026-06-05-190106_png.rf.6a3bbed09226b5cfe028a70d3e92cfac.jpg,0,0,0,TN,TN,True,True,0.15,0.95,No visible trash or discarded waste on the street or sidewalk.,0,0,0
Captura-de-tela-2026-06-05-190208_png.rf.115d63e27edf82202ab91b19e2bd077e.jpg,0,0,0,TN,TN,True,True,0.0,0.95,No visible trash or discarded waste on the street or sidewalk.,0,0,0
Captura-de-tela-2026-06-05-190304_png.rf.c01f9cec0135ea02811215dfeeb501fd.jpg,0,1,0,FP,TN,False,True,0.2766,1.0,"The street image shows a clean sidewalk and street, with no visible garbage bags, bottles, or discarded waste.",0,1,0
Captura-de-tela-2026-06-05-190358_png.rf.cd1b9134657cbc71a10766ace3021944.jpg,0,1,0,FP,TN,False,True,0.3933,1.0,"The street and sidewalk area in front of the house are clean, with no visible garbage bags, bottles, or discarded waste.",0,1,0
Captura-de-tela-2026-06-05-190414_png.rf.2211c8d0772298f07e39c09c851779cb.jpg,0,0,0,TN,TN,True,True,0.0,0.0,No visible trash or discarded waste on the street or sidewalk.,0,0,0
Captura-de-tela-2026-06-05-190423_png.rf.d4be580c6176bf6f9177b57c08e233fb.jpg,0,0,0,TN,TN,True,True,0.0,0.0,No visible trash or discarded waste on the street or sidewalk.,0,0,0
Captura-de-tela-2026-06-05-190449_png.rf.2ec6c062e234f006708b7ab09fdf8b68.jpg,0,1,0,FP,TN,False,True,0.6168,1.0,"The street and sidewalk are clean, with no visible trash or discarded waste.",0,1,0
Captura-de-tela-2026-06-05-190528_png.rf.13f173cbcfaabadbd68e13134579bc54.jpg,0,1,0,FP,TN,False,True,0.3086,1.0,"The street and sidewalk are clean, with no visible trash or discarded waste.",0,1,0
Captura-de-tela-2026-06-05-190740_png.rf.144e50a73e34ebdd8845fd6e67667d7b.jpg,0,0,0,TN,TN,True,True,0.0,0.0,No visible trash or discarded waste on the street or sidewalk.,0,0,0
Captura-de-tela-2026-06-05-190917_png.rf.e0d66be7af6bdc4087a7d9caa8abaafe.jpg,0,0,0,TN,TN,True,True,0.1329,0.95,"The street and sidewalk are clean, with no visible discarded waste or garbage bags.",0,0,0
Captura-de-tela-2026-06-05-190927_png.rf.8a743778ffcdee2382ab98e1e1e4ba2c.jpg,0,0,0,TN,TN,True,True,0.0,0.0,No visible trash or discarded waste on the street or sidewalk.,0,0,0
